"subject" "activity" "measurement" "mean_of_means"
"353" "10" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.157728357742105
"354" "10" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" 0.181419131002632
"355" "10" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.119504295573684
"356" "10" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.240679035428947
"357" "10" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.214350280079211
"358" "10" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.272495710342105
"359" "10" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" 0.0391366814342105
"360" "10" "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.220115703368421
"361" "10" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.156978047052632
"362" "10" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.312347510289474
"363" "10" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.484196484736842
"364" "10" "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.267121853404255
"365" "10" "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0143854920340426
"366" "10" "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.118180420834043
"367" "10" "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.931861027446809
"368" "10" "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.0565670278723404
"369" "10" "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" 0.0227527702016383
"370" "10" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0648829303510638
"371" "10" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.0266314282191489
"372" "10" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" -0.0513375831851064
"373" "10" "WALKING_UPSTAIRS" "tBodyGyro.mean...X" 0.0733447168425532
"374" "10" "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0954600216446809
"375" "10" "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0879664182957447
"376" "10" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.157212539189362
"377" "10" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0372348522521277
"378" "10" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.036502173787234
"379" "10" "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.0266623294757447
"380" "10" "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.0266623294757447
"381" "10" "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.262038042446809
"382" "10" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." 0.0438573846851064
"383" "10" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.523462968510638
"384" "10" "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.139410790617021
"385" "10" "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.0390688222212766
"386" "10" "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.301206408085106
"387" "10" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.20121432216383
"388" "10" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.206872839212766
"389" "10" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.553230667234043
"390" "10" "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.218524716912766
"391" "10" "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.235858986212766
"392" "10" "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.262763367170213
"393" "10" "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.166866721574468
"394" "10" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.153553147382979
"395" "10" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.265371689148936
"396" "10" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.600582998297872
"397" "11" "LAYING" "tBodyAcc.mean...X" 0.280592970877193
"398" "11" "LAYING" "tBodyAcc.mean...Y" -0.0176598052315789
"399" "11" "LAYING" "tBodyAcc.mean...Z" -0.108786578070175
"400" "11" "LAYING" "tGravityAcc.mean...X" -0.134832031403509
"401" "11" "LAYING" "tGravityAcc.mean...Y" 0.943017941403509
"402" "11" "LAYING" "tGravityAcc.mean...Z" 0.112620189964912
"403" "11" "LAYING" "tBodyAccJerk.mean...X" 0.0766645337017544
"404" "11" "LAYING" "tBodyAccJerk.mean...Y" 0.0122193853629825
"405" "11" "LAYING" "tBodyAccJerk.mean...Z" 0.00277690502070175
"406" "11" "LAYING" "tBodyGyro.mean...X" -0.0191743840136842
"407" "11" "LAYING" "tBodyGyro.mean...Y" -0.041559989822807
"408" "11" "LAYING" "tBodyGyro.mean...Z" 0.152019015929825
"409" "11" "LAYING" "tBodyGyroJerk.mean...X" -0.102297501877193
"410" "11" "LAYING" "tBodyGyroJerk.mean...Y" -0.0412391429298246
"411" "11" "LAYING" "tBodyGyroJerk.mean...Z" -0.0666957489649123
"412" "11" "LAYING" "tBodyAccMag.mean.." -0.980621180175439
"413" "11" "LAYING" "tGravityAccMag.mean.." -0.980621180175439
"414" "11" "LAYING" "tBodyAccJerkMag.mean.." -0.983330628421053
"415" "11" "LAYING" "tBodyGyroMag.mean.." -0.952523752105263
"416" "11" "LAYING" "tBodyGyroJerkMag.mean.." -0.990641248245614
"417" "11" "LAYING" "fBodyAcc.mean...X" -0.983801365614035
"418" "11" "LAYING" "fBodyAcc.mean...Y" -0.971403935438596
"419" "11" "LAYING" "fBodyAcc.mean...Z" -0.973576812807018
"420" "11" "LAYING" "fBodyAccJerk.mean...X" -0.984884874385965
"421" "11" "LAYING" "fBodyAccJerk.mean...Y" -0.973882496666667
"422" "11" "LAYING" "fBodyAccJerk.mean...Z" -0.979564844210526
"423" "11" "LAYING" "fBodyGyro.mean...X" -0.97618747122807
"424" "11" "LAYING" "fBodyGyro.mean...Y" -0.982640271929825
"425" "11" "LAYING" "fBodyGyro.mean...Z" -0.961434420701754
"426" "11" "LAYING" "fBodyAccMag.mean.." -0.973994004561404
"427" "11" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.976940774561403
"428" "11" "LAYING" "fBodyBodyGyroMag.mean.." -0.967093356491228
"429" "11" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.985978837192982
"430" "11" "SITTING" "tBodyAcc.mean...X" 0.276590197358491
"431" "11" "SITTING" "tBodyAcc.mean...Y" -0.0149195616754717
"432" "11" "SITTING" "tBodyAcc.mean...Z" -0.112840218339623
"433" "11" "SITTING" "tGravityAcc.mean...X" 0.871963798301887
"434" "11" "SITTING" "tGravityAcc.mean...Y" 0.213716305739623
"435" "11" "SITTING" "tGravityAcc.mean...Z" 0.188531695981132
"436" "11" "SITTING" "tBodyAccJerk.mean...X" 0.0761777324716981
"437" "11" "SITTING" "tBodyAccJerk.mean...Y" -0.000213838552075472
"438" "11" "SITTING" "tBodyAccJerk.mean...Z" 0.00833400761716981
"439" "11" "SITTING" "tBodyGyro.mean...X" -0.0399984915849057
"440" "11" "SITTING" "tBodyGyro.mean...Y" -0.0755284478679245
"441" "11" "SITTING" "tBodyGyro.mean...Z" 0.0761739419056604
"442" "11" "SITTING" "tBodyGyroJerk.mean...X" -0.0948423481320755
"443" "11" "SITTING" "tBodyGyroJerk.mean...Y" -0.0392813049264151
"444" "11" "SITTING" "tBodyGyroJerk.mean...Z" -0.0505395462396226
"445" "11" "SITTING" "tBodyAccMag.mean.." -0.961970763773585
"446" "11" "SITTING" "tGravityAccMag.mean.." -0.961970763773585
"447" "11" "SITTING" "tBodyAccJerkMag.mean.." -0.97935563509434
"448" "11" "SITTING" "tBodyGyroMag.mean.." -0.951884472075472
"449" "11" "SITTING" "tBodyGyroJerkMag.mean.." -0.989519031132076
"450" "11" "SITTING" "fBodyAcc.mean...X" -0.981481454339623
"451" "11" "SITTING" "fBodyAcc.mean...Y" -0.934503182830189
"452" "11" "SITTING" "fBodyAcc.mean...Z" -0.972855110377359
"453" "11" "SITTING" "fBodyAccJerk.mean...X" -0.980831750377358
"454" "11" "SITTING" "fBodyAccJerk.mean...Y" -0.967454617735849
"455" "11" "SITTING" "fBodyAccJerk.mean...Z" -0.981124861320755
"456" "11" "SITTING" "fBodyGyro.mean...X" -0.985106875471698
"457" "11" "SITTING" "fBodyGyro.mean...Y" -0.98263664490566
"458" "11" "SITTING" "fBodyGyro.mean...Z" -0.954453821132075
"459" "11" "SITTING" "fBodyAccMag.mean.." -0.953066009056604
"460" "11" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.975315331509434
"461" "11" "SITTING" "fBodyBodyGyroMag.mean.." -0.969799951132076
"462" "11" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.987255972641509
"463" "11" "STANDING" "tBodyAcc.mean...X" 0.277715562765957
"464" "11" "STANDING" "tBodyAcc.mean...Y" -0.0171990886595745
"465" "11" "STANDING" "tBodyAcc.mean...Z" -0.108686630425532
"466" "11" "STANDING" "tGravityAcc.mean...X" 0.956464535957447
"467" "11" "STANDING" "tGravityAcc.mean...Y" -0.173082704680851
"468" "11" "STANDING" "tGravityAcc.mean...Z" 0.127198423404255
"469" "11" "STANDING" "tBodyAccJerk.mean...X" 0.0760097721914894
"470" "11" "STANDING" "tBodyAccJerk.mean...Y" 0.0124130965551064
"471" "11" "STANDING" "tBodyAccJerk.mean...Z" -0.00074591623212766
"472" "11" "STANDING" "tBodyGyro.mean...X" -0.0293141521489362
"473" "11" "STANDING" "tBodyGyro.mean...Y" -0.0765465041914894
"474" "11" "STANDING" "tBodyGyro.mean...Z" 0.0810588216170213
"475" "11" "STANDING" "tBodyGyroJerk.mean...X" -0.099519355893617
"476" "11" "STANDING" "tBodyGyroJerk.mean...Y" -0.0395992140851064
"477" "11" "STANDING" "tBodyGyroJerk.mean...Z" -0.0524732752340426
"478" "11" "STANDING" "tBodyAccMag.mean.." -0.984853836595745
"479" "11" "STANDING" "tGravityAccMag.mean.." -0.984853836595745
"480" "11" "STANDING" "tBodyAccJerkMag.mean.." -0.989242377234043
"481" "11" "STANDING" "tBodyGyroMag.mean.." -0.979978011489362
"482" "11" "STANDING" "tBodyGyroJerkMag.mean.." -0.993428183617021
"483" "11" "STANDING" "fBodyAcc.mean...X" -0.993808050638298
"484" "11" "STANDING" "fBodyAcc.mean...Y" -0.968703072553191
"485" "11" "STANDING" "fBodyAcc.mean...Z" -0.987669785531915
"486" "11" "STANDING" "fBodyAccJerk.mean...X" -0.992385450851064
"487" "11" "STANDING" "fBodyAccJerk.mean...Y" -0.979287024255319
"488" "11" "STANDING" "fBodyAccJerk.mean...Z" -0.988460788085106
"489" "11" "STANDING" "fBodyGyro.mean...X" -0.978301717234043
"490" "11" "STANDING" "fBodyGyro.mean...Y" -0.994025488297872
"491" "11" "STANDING" "fBodyGyro.mean...Z" -0.980762968085106
"492" "11" "STANDING" "fBodyAccMag.mean.." -0.982255413617021
"493" "11" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.988636595319149
"494" "11" "STANDING" "fBodyBodyGyroMag.mean.." -0.982576519787234
"495" "11" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.992981019787234
"496" "11" "WALKING" "tBodyAcc.mean...X" 0.271821892881356
"497" "11" "WALKING" "tBodyAcc.mean...Y" -0.0166475833623729
"498" "11" "WALKING" "tBodyAcc.mean...Z" -0.106096304033898
"499" "11" "WALKING" "tGravityAcc.mean...X" 0.946468451355932
"500" "11" "WALKING" "tGravityAcc.mean...Y" -0.212045870169492
"501" "11" "WALKING" "tGravityAcc.mean...Z" 0.134053215101695
"502" "11" "WALKING" "tBodyAccJerk.mean...X" 0.0829709328491525
"503" "11" "WALKING" "tBodyAccJerk.mean...Y" 0.0127682476559322
"504" "11" "WALKING" "tBodyAccJerk.mean...Z" -0.013364827779661
"505" "11" "WALKING" "tBodyGyro.mean...X" -0.0426928995457627
"506" "11" "WALKING" "tBodyGyro.mean...Y" -0.0705104974254237
"507" "11" "WALKING" "tBodyGyro.mean...Z" 0.0843744495507542
"508" "11" "WALKING" "tBodyGyroJerk.mean...X" -0.0918204195491525
"509" "11" "WALKING" "tBodyGyroJerk.mean...Y" -0.0514172549559322
"510" "11" "WALKING" "tBodyGyroJerk.mean...Z" -0.0342677451
"511" "11" "WALKING" "tBodyAccMag.mean.." -0.288323472033898
"512" "11" "WALKING" "tGravityAccMag.mean.." -0.288323472033898
"513" "11" "WALKING" "tBodyAccJerkMag.mean.." -0.402333202033898
"514" "11" "WALKING" "tBodyGyroMag.mean.." -0.421801673559322
"515" "11" "WALKING" "tBodyGyroJerkMag.mean.." -0.63073270559322
"516" "11" "WALKING" "fBodyAcc.mean...X" -0.396533731864407
"517" "11" "WALKING" "fBodyAcc.mean...Y" -0.0830478435976271
"518" "11" "WALKING" "fBodyAcc.mean...Z" -0.616402910169492
"519" "11" "WALKING" "fBodyAccJerk.mean...X" -0.453265268813559
"520" "11" "WALKING" "fBodyAccJerk.mean...Y" -0.241801726186441
"521" "11" "WALKING" "fBodyAccJerk.mean...Z" -0.69259387220339
"522" "11" "WALKING" "fBodyGyro.mean...X" -0.514753307627119
"523" "11" "WALKING" "fBodyGyro.mean...Y" -0.593107398474576
"524" "11" "WALKING" "fBodyGyro.mean...Z" -0.398293336610169
"525" "11" "WALKING" "fBodyAccMag.mean.." -0.458514062542373
"526" "11" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.395116134237288
"527" "11" "WALKING" "fBodyBodyGyroMag.mean.." -0.610222628813559
"528" "11" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.751914457457627
"529" "11" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.291605631956522
"530" "11" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.0178097721219565
"531" "11" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.111070149978261
"532" "11" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.941746406521739
"533" "11" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.200321942608696
"534" "11" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" 0.132371684891304
"535" "11" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0897168657173913
"536" "11" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" 0.0252274201521739
"537" "11" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.0225208905847826
"538" "11" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.12506869905
"539" "11" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0262775345369565
"540" "11" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.057524457376087
"541" "11" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0220916265065217
"542" "11" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0520272987304348
"543" "11" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0373048405934783
"544" "11" "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." 0.126227657258696
"545" "11" "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." 0.126227657258696
"546" "11" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.198206139934783
"547" "11" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.19788336026087
"548" "11" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.599294760652174
"549" "11" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" 0.0351937228130435
"550" "11" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" 0.0247508134326087
"551" "11" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.377624755652174
"552" "11" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.120463004665217
"553" "11" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.177479240097826
"554" "11" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.530225529130435
"555" "11" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.318777012804348
"556" "11" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.528254524130435
"557" "11" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.273459111956522
"558" "11" "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.0902807576630435
"559" "11" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.097454996626087
"560" "11" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.456170108913043
"561" "11" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.668340527608696
"562" "11" "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.263775859277778
"563" "11" "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0303157822055556
"564" "11" "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.106797216481481
"565" "11" "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.892626155555556
"566" "11" "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.343576924814815
"567" "11" "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" 0.146633747092593
"568" "11" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0968561683092593
"569" "11" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" -0.0132625289255556
"570" "11" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" -0.0151463896833333
"571" "11" "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.0820909701727778
"572" "11" "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0566928808703704
"573" "11" "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0638054379968518
"574" "11" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.0645245413759259
"575" "11" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0719834687944444
"576" "11" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.046076149625
"577" "11" "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.132594623759259
"578" "11" "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.132594623759259
"579" "11" "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.509587701296296
"580" "11" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.255048336944444
"581" "11" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.757314813888889
"582" "11" "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.355348902222222
"583" "11" "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.254645206944444
"584" "11" "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.551742083518519
"585" "11" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.495927371666667
"586" "11" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.455317917037037
"587" "11" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.765387905555556
"588" "11" "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.471782782222222
"589" "11" "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.581167154444444
"590" "11" "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.674671878518519
"591" "11" "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.336061027407407
"592" "11" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.475928501666667
"593" "11" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.55009966
"594" "11" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.795986113703704
"595" "12" "LAYING" "tBodyAcc.mean...X" 0.260113433
"596" "12" "LAYING" "tBodyAcc.mean...Y" -0.0175203917146667
"597" "12" "LAYING" "tBodyAcc.mean...Z" -0.108160125666667
"598" "12" "LAYING" "tGravityAcc.mean...X" -0.3785920653
"599" "12" "LAYING" "tGravityAcc.mean...Y" 0.8033788345
"600" "12" "LAYING" "tGravityAcc.mean...Z" 0.2750431984
"601" "12" "LAYING" "tBodyAccJerk.mean...X" 0.0854295393833333
"602" "12" "LAYING" "tBodyAccJerk.mean...Y" 0.00774408308
"603" "12" "LAYING" "tBodyAccJerk.mean...Z" -0.0043714837772
"604" "12" "LAYING" "tBodyGyro.mean...X" -0.0146546807316667
"605" "12" "LAYING" "tBodyGyro.mean...Y" -0.0835537350333333
"606" "12" "LAYING" "tBodyGyro.mean...Z" 0.14519184795
"607" "12" "LAYING" "tBodyGyroJerk.mean...X" -0.0990402297166667
"608" "12" "LAYING" "tBodyGyroJerk.mean...Y" -0.0410675310833333
"609" "12" "LAYING" "tBodyGyroJerk.mean...Z" -0.0678909002816667
"610" "12" "LAYING" "tBodyAccMag.mean.." -0.9482046755
"611" "12" "LAYING" "tGravityAccMag.mean.." -0.9482046755
"612" "12" "LAYING" "tBodyAccJerkMag.mean.." -0.969843834166667
"613" "12" "LAYING" "tBodyGyroMag.mean.." -0.9308405935
"614" "12" "LAYING" "tBodyGyroJerkMag.mean.." -0.971067768833333
"615" "12" "LAYING" "fBodyAcc.mean...X" -0.956248487666667
"616" "12" "LAYING" "fBodyAcc.mean...Y" -0.951265971
"617" "12" "LAYING" "fBodyAcc.mean...Z" -0.954724801666667
"618" "12" "LAYING" "fBodyAccJerk.mean...X" -0.968742758833333
"619" "12" "LAYING" "fBodyAccJerk.mean...Y" -0.963223332
"620" "12" "LAYING" "fBodyAccJerk.mean...Z" -0.967149695166667
"621" "12" "LAYING" "fBodyGyro.mean...X" -0.9566538865
"622" "12" "LAYING" "fBodyGyro.mean...Y" -0.95256172
"623" "12" "LAYING" "fBodyGyro.mean...Z" -0.9456732415
"624" "12" "LAYING" "fBodyAccMag.mean.." -0.9438674399
"625" "12" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.962448418666667
"626" "12" "LAYING" "fBodyBodyGyroMag.mean.." -0.9454970225
"627" "12" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.963949607166667
"628" "12" "SITTING" "tBodyAcc.mean...X" 0.275007224901961
"629" "12" "SITTING" "tBodyAcc.mean...Y" -0.0157892988523529
"630" "12" "SITTING" "tBodyAcc.mean...Z" -0.106307228960784
"631" "12" "SITTING" "tGravityAcc.mean...X" 0.926228975490196
"632" "12" "SITTING" "tGravityAcc.mean...Y" 0.0830509010823529
"633" "12" "SITTING" "tGravityAcc.mean...Z" 0.0885640696078431
"634" "12" "SITTING" "tBodyAccJerk.mean...X" 0.0771277656078431
"635" "12" "SITTING" "tBodyAccJerk.mean...Y" 0.0105990504054902
"636" "12" "SITTING" "tBodyAccJerk.mean...Z" -0.0020457599227451
"637" "12" "SITTING" "tBodyGyro.mean...X" -0.0424159182941176
"638" "12" "SITTING" "tBodyGyro.mean...Y" -0.0751980398235294
"639" "12" "SITTING" "tBodyGyro.mean...Z" 0.0728462158235294
"640" "12" "SITTING" "tBodyGyroJerk.mean...X" -0.0941023489803922
"641" "12" "SITTING" "tBodyGyroJerk.mean...Y" -0.0387477474705882
"642" "12" "SITTING" "tBodyGyroJerk.mean...Z" -0.0515634091411765
"643" "12" "SITTING" "tBodyAccMag.mean.." -0.952176621372549
"644" "12" "SITTING" "tGravityAccMag.mean.." -0.952176621372549
"645" "12" "SITTING" "tBodyAccJerkMag.mean.." -0.974734489803922
"646" "12" "SITTING" "tBodyGyroMag.mean.." -0.941907240784314
"647" "12" "SITTING" "tBodyGyroJerkMag.mean.." -0.980392337647059
"648" "12" "SITTING" "fBodyAcc.mean...X" -0.97966614372549
"649" "12" "SITTING" "fBodyAcc.mean...Y" -0.942768016862745
"650" "12" "SITTING" "fBodyAcc.mean...Z" -0.954626628823529
"651" "12" "SITTING" "fBodyAccJerk.mean...X" -0.977109887058824
"652" "12" "SITTING" "fBodyAccJerk.mean...Y" -0.964236191372549
"653" "12" "SITTING" "fBodyAccJerk.mean...Z" -0.975551564117647
"654" "12" "SITTING" "fBodyGyro.mean...X" -0.968528985294118
"655" "12" "SITTING" "fBodyGyro.mean...Y" -0.963725248823529
"656" "12" "SITTING" "fBodyGyro.mean...Z" -0.955718183921569
"657" "12" "SITTING" "fBodyAccMag.mean.." -0.955944253137255
"658" "12" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.971715268627451
"659" "12" "SITTING" "fBodyBodyGyroMag.mean.." -0.958511866666667
"660" "12" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.97848445372549
"661" "12" "STANDING" "tBodyAcc.mean...X" 0.277405834918033
"662" "12" "STANDING" "tBodyAcc.mean...Y" -0.0169002543196721
"663" "12" "STANDING" "tBodyAcc.mean...Z" -0.105526999754098
"664" "12" "STANDING" "tGravityAcc.mean...X" 0.957317821803279
"665" "12" "STANDING" "tGravityAcc.mean...Y" -0.21886535557377
"666" "12" "STANDING" "tGravityAcc.mean...Z" -0.0395382767304918
"667" "12" "STANDING" "tBodyAccJerk.mean...X" 0.0744631761967213
"668" "12" "STANDING" "tBodyAccJerk.mean...Y" 0.0100480041062295
"669" "12" "STANDING" "tBodyAccJerk.mean...Z" -0.00788131384131148
"670" "12" "STANDING" "tBodyGyro.mean...X" -0.0300030427426229
"671" "12" "STANDING" "tBodyGyro.mean...Y" -0.0700083750360656
"672" "12" "STANDING" "tBodyGyro.mean...Z" 0.074256819
"673" "12" "STANDING" "tBodyGyroJerk.mean...X" -0.0976380412377049
"674" "12" "STANDING" "tBodyGyroJerk.mean...Y" -0.0409520826508197
"675" "12" "STANDING" "tBodyGyroJerk.mean...Z" -0.0482863736885246
"676" "12" "STANDING" "tBodyAccMag.mean.." -0.941459935081967
"677" "12" "STANDING" "tGravityAccMag.mean.." -0.941459935081967
"678" "12" "STANDING" "tBodyAccJerkMag.mean.." -0.968790683278689
"679" "12" "STANDING" "tBodyGyroMag.mean.." -0.888101372786885
"680" "12" "STANDING" "tBodyGyroJerkMag.mean.." -0.969289973606557
"681" "12" "STANDING" "fBodyAcc.mean...X" -0.976469472295082
"682" "12" "STANDING" "fBodyAcc.mean...Y" -0.932775677704918
"683" "12" "STANDING" "fBodyAcc.mean...Z" -0.947178200163934
"684" "12" "STANDING" "fBodyAccJerk.mean...X" -0.971971634098361
"685" "12" "STANDING" "fBodyAccJerk.mean...Y" -0.95329178
"686" "12" "STANDING" "fBodyAccJerk.mean...Z" -0.971122527868852
"687" "12" "STANDING" "fBodyGyro.mean...X" -0.890292711147541
"688" "12" "STANDING" "fBodyGyro.mean...Y" -0.948251856721312
"689" "12" "STANDING" "fBodyGyro.mean...Z" -0.95260195295082
"690" "12" "STANDING" "fBodyAccMag.mean.." -0.945217802786885
"691" "12" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.960859009508197
"692" "12" "STANDING" "fBodyBodyGyroMag.mean.." -0.902356765573771
